,Year,Title,Decision,Abstract
558,2018,Online Linear Quadratic Control,Oral/Poster,"We study the roblem of controlling linear time-invariant systems with known noisy dynamics and adversarially chosen quadratic losses.  We resent the first efficient online learning algorithms in this setting that guarantee $O(\sqrt{T})$ regret under mild assumtions, where $T$ is the time horizon.  Our algorithms rely on a novel SDP relaxation for the steady-state distribution of the system.  Crucially, and in contrast to reviously roosed relaxations, the feasible solutions of our SDP all corresond to ``strongly stable'' olicies that mix exonentially fast to a steady state."
559,2018,Online Learning with Abstention,Oral/Poster,"We resent an extensive study of a key roblem in online learning where the learner can ot to abstain from making a rediction, at a certain cost. In the adversarial setting, we show how existing online algorithms and guarantees can be adated to this roblem. In the stochastic setting, we first oint out a bias roblem that limits the straightforward extension of algorithms such as UCB-N to this context. Next, we give a new algorithm, UCB-GT, that exloits historical data and time-varying feedback grahs. We show that this algorithm benefits from more favorable regret guarantees than a natural extension of UCB-N . We further reort the results of a series of exeriments demonstrating that UCB-GT largely outerforms that extension of UCB-N, as well as other standard baselines.
"
560,2018,Celer: a Fast Solver for the Lasso with Dual Extrapolation,Oral/Poster,"Convex sarsity-inducing regularizations are ubiquitous in high-dimensional machine learning, but solving the resulting otimization roblems can be slow. To accelerate solvers, state-of-the-art aroaches consist in reducing the size of the otimization roblem at hand. In the context of regression, this can be achieved either by discarding irrelevant features (screening techniques) or by rioritizing features likely to be included in the suort of the solution (working set techniques). Duality comes into lay at several stes in these techniques. Here, we roose an extraolation technique starting from a sequence of iterates in the dual that leads to the construction of imroved dual oints. This enables a tighter control of otimality as used in stoing criterion, as well as better screening erformance of Ga Safe rules. Finally, we roose a working set strategy based on an aggressive use of Ga Safe screening rules. Thanks to our new dual oint construction, we show significant comutational seedus on multile real-world roblems.
"
561,2018,Cut-Pursuit Algorithm for Regularizing Nonsmooth Functionals with Graph Total Variation,Oral/Poster,"We resent an extension of the cut-ursuit algorithm, introduced by Landrieu and Obozinski (2017), to the grah total-variation regularization of functions with a searable nondifferentiable art. We roose a modified algorithmic scheme as well as adated roofs of convergence. We also resent a heuristic aroach for handling the cases in which the values associated to each vertex of the grah are multidimensional. The erformance of our algorithm, which we demonstrate on difficult, ill-conditioned large-scale inverse and learning roblems, is such that it may in ractice extend the scoe of alication of the total-variation regularization.
"
562,2018,Augmented CycleGAN: Learning Many-to-Many Mappings from Unpaired Data,Oral/Poster,"Learning inter-domain maings from unaired data can imrove erformance in structured rediction tasks, such as image segmentation, by reducing the need for aired data. CycleGAN was recently roosed for this roblem, but critically assumes the underlying inter-domain maing is aroximately deterministic and one-to-one. This assumtion renders the model ineffective for tasks requiring flexible, many-to-many maings. We roose a new model, called Augmented CycleGAN, which learns many-to-many maings between domains. We examine Augmented CycleGAN qualitatively and quantitatively on several image datasets.
"
563,2018,Mixed batches and symmetric discriminators for GAN training,Oral/Poster,"Generative adversarial networks (GANs) are ow- erful generative models based on roviding feed- back to a generative network via a discriminator network. However, the discriminator usually as- sesses individual samles. This revents the dis- criminator from accessing global distributional statistics of generated samles, and often leads to mode droing: the generator models only art of the target distribution. We roose to feed the discriminator with mixed batches of true and fake samles, and train it to redict the ratio of true samles in the batch. The latter score does not deend on the order of samles in a batch. Rather than learning this invariance, we introduce a generic ermutation-invariant discriminator ar- chitecture. This architecture is rovably a uni- versal aroximator of all symmetric functions. Exerimentally, our aroach reduces mode col- lase in GANs on two synthetic datasets, and obtains good results on the CIFAR10 and CelebA datasets, both qualitatively and quantitatively.
"
564,2018,An Algorithmic Framework of Variable Metric Over-Relaxed Hybrid Proximal Extra-Gradient Method,Oral/Poster,"We roose a novel algorithmic framework of Variable Metric Over-Relaxed  Hybrid Proximal Extra-gradient (VMOR-HPE) method with a global convergence guarantee for the maximal monotone oerator inclusion roblem. Its iteration comlexities and local linear convergence rate are rovided, which theoretically demonstrate that a large over-relaxed ste-size contributes to accelerating the roosed VMOR-HPE as a byroduct. Secifically, we find that a large class of rimal and rimal-dual oerator slitting algorithms are all secial cases of VMOR-HPE. Hence, the roosed framework offers a new insight into these oerator slitting algorithms. In addition, we aly VMOR-HPE to the Karush-Kuhn-Tucker (KKT) generalized equation of linear equality constrained multi-block comosite convex otimization, yielding a new algorithm, namely nonsymmetric Proximal Alternating Direction Method of Multiliers with a reconditioned Extra-gradient ste in which the reconditioned metric is generated by a blockwise Barzilai-Borwein line search technique (PADMM-EBB). We also establish iteration comlexities of PADMM-EBB in terms of the KKT residual. Finally, we aly PADMM-EBB to handle the nonnegative dual grah regularized low-rank reresentation roblem. Promising results on synthetic and real datasets corroborate the efficacy of PADMM-EBB.
"
565,2018,Learning Hidden Markov Models from Pairwise Co-occurrences with Application to Topic Modeling,Oral/Poster,"We resent a new algorithm for identifying the transition and emission robabilities of a hidden Markov model (HMM) from the emitted data. Exectation-maximization becomes comutationally rohibitive for long observation records, which are often required for identification. The new algorithm is articularly suitable for cases where the available samle size is large enough to accurately estimate second-order outut robabilities, but not higher-order ones. We show that if one is only able to obtain a reliable estimate of the airwise co-occurrence robabilities of the emissions, it is still ossible to uniquely identify the HMM if the emission robability is \emh{sufficiently scattered}. We aly our method to hidden toic Markov modeling, and demonstrate that we can learn toics with higher quality if documents are modeled as observations of HMMs sharing the same emission (toic) robability, comared to the simle but widely used bag-of-words model.
"
566,2018,DRACO: Byzantine-resilient Distributed Training via Redundant Gradients,Oral/Poster,"Distributed model training is vulnerable to byzantine system failures and adversarial comute nodes, i.e., nodes that use malicious udates to corrut the global model stored at a arameter server (PS). To guarantee some form of robustness, recent work suggests using variants of the geometric median as an aggregation rule, in lace of gradient averaging. Unfortunately, median-based rules can incur a rohibitive comutational overhead in large-scale settings, and their convergence guarantees often require strong assumtions. In this work, we resent DRACO, a scalable framework for robust distributed training that uses ideas from coding theory. In DRACO, each comute node evaluates redundant gradients that are used by the arameter server to eliminate the effects of adversarial udates. DRACO comes with roblem-indeendent robustness guarantees, and the model that it trains is identical to the one trained in the adversary-free setu. We rovide extensive exeriments on real datasets and distributed setus across a variety of large-scale models, where we show that DRACO is several times, to orders of magnitude faster than median-based aroaches.
"
567,2018,Communication-Computation Efficient Gradient Coding,Oral/Poster,"This aer develos coding techniques to reduce the running time of distributed learning tasks. It characterizes the fundamental tradeoff to comute gradients in terms of three arameters: comutation load, straggler tolerance and communication cost. It further gives an exlicit coding scheme that achieves the otimal tradeoff based on recursive olynomial constructions, coding both across data subsets and vector comonents. As a result, the roosed scheme allows to minimize the running time for gradient comutations. Imlementations are made on Amazon EC2 clusters using Python with mi4y ackage. Results show that the roosed scheme maintains the same generalization error while reducing the running time by $32\%$ comared to uncoded schemes and $23\%$ comared to rior coded schemes focusing only on stragglers (Tandon et al., ICML 2017)."
568,2018,"Submodular Hypergraphs: p-Laplacians, Cheeger Inequalities and Spectral Clustering",Oral/Poster,"We introduce submodular hyergrahs, a family of hyergrahs that have different submodular weights associated with different cuts of hyeredges. Submodular hyergrahs arise in cluster- ing alications in which higher-order structures carry relevant information. For such hyergrahs, we define the notion of -Lalacians and derive corresonding nodal domain theorems and k-way Cheeger inequalities. We conclude with the descrition of algorithms for comuting the sectra of 1- and 2-Lalacians that constitute the basis of new sectral hyergrah clustering methods.
"
569,2018,SMAC: Simultaneous Mapping and Clustering Using Spectral Decompositions,Oral/Poster,"We introduce a rinciled aroach for \emh{simultaneous maing and clustering} (SMAC) for establishing consistent mas across heterogeneous object collections (e.g., 2D images or 3D shaes). Our aroach takes as inut a heterogeneous object collection and a set of mas comuted between some airs of objects, and oututs a homogeneous object clustering together with a new set of mas ossessing otimal intra- and inter-cluster consistency.  Our aroach is based on the sectral decomosition of a data matrix storing all airwise mas in its blocks. We additionally rovide tight theoretical guarantees on the exactness of SMAC under established noise models. We also demonstrate the usefulness of the aroach on synthetic and real datasets.
"
570,2018,On Nesting Monte Carlo Estimators,Oral/Poster,"Many roblems in machine learning and statistics involve nested exectations and thus do not ermit conventional Monte Carlo (MC) estimation. For such roblems, one must nest estimators, such that terms in an outer estimator themselves involve calculation of a searate, nested, estimation. We investigate the statistical imlications of nesting MC estimators, including cases of multile levels of nesting, and establish the conditions under which they converge. We derive corresonding rates of convergence and rovide emirical evidence that these rates are observed in ractice. We further establish a number of itfalls that can arise from naive nesting of MC estimators, rovide guidelines about how these can be avoided, and lay out novel methods for reformulating certain classes of nested exectation roblems into single exectations, leading to imroved convergence rates. We demonstrate the alicability of our work by using our results to develo a new estimator for discrete Bayesian exerimental design roblems and derive error bounds for a class of variational objectives.
"
571,2018,Stein Variational Gradient Descent Without Gradient,Oral/Poster,"Stein variational gradient decent (SVGD) has been shown to be a owerful aroximate inference algorithm for comlex distributions. However, the standard SVGD requires calculating the gradient of the target density and cannot be alied when the gradient is unavailable. In this work, we develo a gradient-free variant of SVGD (GF-SVGD), which relaces the true gradient with a surrogate gradient, and corrects the introduced bias by re-weighting the gradients in a roer form.  We show that our GF-SVGD can be viewed as the standard SVGD with a secial choice of kernel, and hence directly inherits all the theoretical roerties of SVGD. We shed insights on the emirical choice of the surrogate gradient and further, roose an annealed GF-SVGD that consistently outerforms a number of recent advanced gradient-free MCMC methods in our emirical studies.
"
572,2018,Detecting non-causal artifacts in multivariate linear regression models,Oral/Poster,"We consider linear models where d otential causes Xem1,...,Xemd are correlated with one target quantity Y and roose a method to infer whether the association is causal or whether  it is an artifact caused by overfitting or hidden common causes. We emloy the idea that in the former case the vector of regression coefficients has `generic' orientation relative to the covariance matrix Sigmaem{XX}  of X. Using an ICA based model for confounding, we show that both confounding and overfitting yield regression vectors  that concentrate mainly in the sace of low eigenvalues of Sigmaem{XX}.
"
573,2018,The Hierarchical Adaptive Forgetting Variational Filter,Oral/Poster,"A common roblem in Machine Learning and statistics consists in detecting whether the current samle in a stream of data belongs to the same distribution as revious ones, is an isolated outlier or inaugurates a new distribution of data. We resent a hierarchical Bayesian algorithm that aims at learning a time-secific aroximate osterior distribution of the arameters describing the distribution of the data observed. We derive the udate equations of the variational arameters of the aroximate osterior at each time ste for models from the exonential family, and show that these udates find interesting corresondents in Reinforcement Learning (RL). In this ersective, our model can be seen as a hierarchical RL algorithm that learns a osterior distribution according to a certain stability confidence that is, in turn, learned according to its own stability confidence. Finally, we show some alications of our generic model, first in a RL context, next with an adative Bayesian Autoregressive model, and finally in the context of Stochastic Gradient Descent otimization.
"
574,2018,Junction Tree Variational Autoencoder for Molecular Graph Generation,Oral/Poster,"We seek to automate the design of molecules based on secific chemical roerties. In comutational terms, this task involves continuous embedding and generation of molecular grahs. Our rimary contribution is the direct realization of molecular grahs, a task reviously aroached by generating linear SMILES strings instead of grahs. Our junction tree variational autoencoder generates molecular grahs in two hases, by first generating a tree-structured scaffold over chemical substructures, and then combining them into a molecule with a grah message assing network. This aroach allows us to incrementally exand molecules while maintaining chemical validity at every ste. We evaluate our model on multile tasks ranging from molecular generation to otimization. Across these tasks, our model outerforms revious state-of-the-art baselines by a significant margin.
"
575,2018,Semi-Amortized Variational Autoencoders,Oral/Poster,"Amortized variational inference (AVI) relaces instance-secific local inference with a global inference network. While AVI has enabled efficient training of dee generative models such as variational autoencoders (VAE), recent emirical work suggests that inference networks can roduce subotimal variational arameters. We roose a hybrid aroach, to use AVI to initialize the variational arameters and run stochastic variational inference (SVI) to refine them. Crucially, the local SVI rocedure is itself differentiable, so the inference network and generative model can be trained end-to-end with gradient-based otimization. This semi-amortized aroach enables the use of rich generative models without exeriencing the osterior-collase henomenon common in training VAEs for roblems like text generation. Exeriments show this aroach outerforms strong autoregressive and variational baselines on standard text and image datasets.
"
576,2018,Adaptive Exploration-Exploitation Tradeoff for Opportunistic Bandits,Oral/Poster,"In this aer, we roose and study oortunistic bandits - a new variant of bandits where the regret of ulling a subotimal arm varies under different environmental conditions, such as network load or roduce rice. When the loadrice is low, so is the costregret of ulling a subotimal arm (e.g., trying a subotimal network configuration). Therefore, intuitively, we could exlore more when the loadrice is low and exloit more when the loadrice is high. Insired by this intuition, we roose  an Adative Uer-Confidence-Bound (AdaUCB) algorithm to adatively balance the exloration-exloitation tradeoff for oortunistic bandits. We rove that AdaUCB achieves O(log T) regret with a smaller coefficient than the traditional UCB algorithm. Furthermore, AdaUCB achieves O(1) regret with resect to T if the exloration cost is zero when the load level is below a certain threshold. Last, based on both synthetic data and real-world traces, exerimental results show that AdaUCB significantly outerforms other bandit algorithms, such as UCB and TS (Thomson Samling), under large loadrice fluctuations.
"
577,2018,Semiparametric Contextual Bandits,Oral/Poster,"This aer studies semiarametric contextual bandits, a generalization of the linear stochastic bandit roblem where the reward for a chosen action is modeled as a linear function of known action features confounded by a non-linear action-indeendent term. We design new algorithms that achieve $\tilde{O}(d\sqrt{T})$ regret over $T$ rounds, when the linear function is $d$-dimensional, which matches the best known bounds for the simler unconfounded case and imroves on a recent result of Greenwald et al. (2017). Via an emirical evaluation, we show that our algorithms outerform rior aroaches when there are non-linear confounding effects on the rewards. Technically, our algorithms use a new reward estimator insired by doubly-robust aroaches and our roofs require new concentration inequalities for self-normalized martingales."
578,2018,Interpretability Beyond Feature Attribution: Quantitative Testing with Concept Activation Vectors (TCAV),Oral/Poster,"The interretation of dee learning models is a challenge due to their size, comlexity, and often oaque internal state. In addition, many systems, such as image classifiers, oerate on low-level features rather than high-level concets. To address these challenges, we introduce Concet Activation Vectors (CAVs), which rovide an interretation of a neural net's internal state in terms of human-friendly concets. The key idea is to view the high-dimensional internal state of a neural net as an aid, not an obstacle. We show how to use CAVs as art of a technique, Testing with CAVs (TCAV), that uses directional derivatives to quantify the degree to which a user-defined concet is imortant to a classification result--for examle, how sensitive a rediction of “zebra” is to the resence of stries. Using the domain of image classification as a testing ground, we describe how CAVs may be used to exlore hyotheses and generate insights for a standard image classification network as well as a medical alication.
"
579,2018,Weightless: Lossy weight encoding for deep neural network compression,Oral/Poster,"The large memory requirements of dee neural networks limit their deloyment and adotion on many devices. Model comression methods effectively reduce the memory requirements of these models, usually through alying transformations such as weight runing or quantization. In this aer, we resent a novel scheme for lossy weight encoding co-designed with weight simlification techniques. The encoding is based on the Bloomier filter, a robabilistic data structure that can save sace at the cost of introducing random errors. Leveraging the ability of neural networks to tolerate these imerfections and by re-training around the errors, the roosed technique, named Weightless, can comress weights by u to 496x without loss of model accuracy. This results in u to a 1.51x imrovement over the state-of-the-art.
"
580,2018,Parallel Bayesian Network Structure Learning,Oral/Poster,"Recent advances in Bayesian Network (BN) structure learning have focused on local-to-global learning, where the grah structure is learned via one local subgrah at a time. As a natural rogression, we investigate arallel learning of BN structures via multile learning agents simultaneously, where each agent learns one local subgrah at a time. We find that arallel learning can reduce the number of subgrahs requiring structure learning by storing reviously queried results and communicating (even artial) results among agents. More secifically, by using novel rules on query subset and suerset inference, many subgrah structures can be inferred without learning. We rovide a sound and comlete arallel structure learning (PSL) algorithm, and demonstrate its imroved efficiency over state-of-the-art single-thread learning algorithms.
"
581,2018,Temporal Poisson Square Root Graphical Models,Oral/Poster,"We roose temoral Poisson square root grahical models (TPSQRs), a generalization of Poisson square root grahical models (PSQRs) secifically designed for modeling longitudinal event data. By estimating the temoral relationshis for all ossible airs of event tyes, TPSQRs can offer a holistic ersective about whether the occurrences of any given event tye could excite or inhibit any other tye. A TPSQR is learned by estimating a collection of interrelated PSQRs that share the same temlate arameterization. These PSQRs are estimated jointly in a seudo-likelihood fashion, where Poisson seudo-likelihood is used to aroximate the original more comutationally intensive seudo-likelihood roblem stemming from PSQRs. Theoretically, we demonstrate that under mild assumtions, the Poisson seudolikelihood aroximation is sarsistent for recovering the underlying PSQR. Emirically, we learn TPSQRs from a real-world large-scale electronic health record (EHR) with millions of drug rescrition and condition diagnosis events, for adverse drug reaction (ADR) detection. Exerimental results demonstrate that the learned TPSQRs can recover ADR signals from the EHR effectively and efficiently.
"
582,2018,Minimax Concave Penalized Multi-Armed Bandit Model with High-Dimensional Covariates,Oral/Poster,"In this aer, we roose a Minimax Concave Penalized Multi-Armed Bandit (MCP-Bandit) algorithm for a decision-maker facing high-dimensional data with latent sarse structure in an online learning and decision-making rocess. We demonstrate that the MCP-Bandit algorithm asymtotically achieves the otimal cumulative regret in samle size T, O(log T), and further attains a tighter bound in both covariates dimension d and the number of significant covariates s, O(s^2 (s + log d).  In addition, we develo a linear aroximation method, the 2-ste Weighted Lasso rocedure, to identify the MCP estimator for the MCP-Bandit algorithm under non-i.i.d. samles. Using this rocedure, the MCP estimator matches the oracle estimator with high robability. Finally, we resent two exeriments to benchmark our roosed the MCP-Bandit algorithm to other bandit algorithms. Both exeriments demonstrate that the MCP-Bandit algorithm erforms favorably over other benchmark algorithms, esecially when there is a high level of data sarsity or when the samle size is not too small.
"
583,2018,Dynamic Regret of Strongly Adaptive Methods,Oral/Poster,"To coe with changing environments, recent develoments in online learning have introduced the concets of adative regret and dynamic regret indeendently. In this aer, we illustrate an intrinsic connection between these two concets by showing that the dynamic regret can be exressed in terms of the adative regret and the functional variation. This observation imlies that strongly adative algorithms can be directly leveraged to minimize the dynamic regret. As a result, we resent a series of strongly adative algorithms that have small dynamic regrets for convex functions, exonentially concave functions, and strongly convex functions, resectively. To the best of our knowledge, this is the first time that exonential concavity is utilized to uer bound the dynamic regret. Moreover, all of those adative algorithms do not need any rior knowledge of the functional variation, which is a significant advantage over revious secialized methods for minimizing dynamic regret.
"
584,2018,Distributed Clustering via LSH Based Data Partitioning,Oral/Poster,"Given the imortance of clustering in the analysisof large scale data, distributed algorithms for formulations such as k-means, k-median, etc. have been extensively studied. A successful aroach here has been the “reduce and merge” aradigm, in which each machine reduces its inut size to Õ(k), and this data reduction continues (ossibly iteratively) until all the data fits on one machine, at which oint the roblem is solved locally. This aroach has the intrinsic bottleneck that each machine must solve a roblem of size ≥ k, and needs to communicate at least Ω(k) oints to the other machines. We roose a novel data artitioning idea to overcome this bottleneck, and in effect, have different machines focus on “finding different clusters”. Under the assumtion that we know the otimum value of the objective u to a oly(n) factor (arbitrary olynomial), we establish worst-case aroximation guarantees for our method. We see that our algorithm results in lower communication as well as a near-otimal number of ‘rounds’ of comutation (in the oular MaReduce framework).
"
585,2018,Learning to Branch,Oral/Poster,"Tree search algorithms, such as branch-and-bound, are the most widely used tools for solving combinatorial roblems. These algorithms recursively artition the search sace to find an otimal solution. To kee the tree small, it is crucial to carefully decide, when exanding a tree node, which variable to branch on at that node to artition the remaining sace. Many artitioning techniques have been roosed, but no theory describes which is otimal. We show how to use machine learning to determine an otimal weighting of any set of artitioning rocedures for the instance distribution at hand using samles. Via theory and exeriments, we show that learning to branch is both ractical and hugely beneficial.
"
586,2018,Minibatch Gibbs Sampling on Large Graphical Models,Oral/Poster,"Gibbs samling is the de facto Markov chain Monte Carlo method used for inference and learning on large scale grahical models. For comlicated factor grahs with lots of factors, the erformance of Gibbs samling can be limited by the comutational cost of executing a single udate ste of the Markov chain. This cost is roortional to the degree of the grah, the number of factors adjacent to each variable. In this aer, we show how this cost can be reduced by using minibatching: subsamling the factors to form an estimate of their sum. We introduce several minibatched variants of Gibbs, show that they can be made unbiased, rove bounds on their convergence rates, and show that under some conditions they can result in asymtotic single-udate-run-time seedus over lain Gibbs samling.
"
587,2018,On the Theory of Variance Reduction for Stochastic Gradient Monte Carlo,Oral/Poster,"We rovide convergence guarantees in Wasserstein distance for a variety of variance-reduction methods: SAGA Langevin diffusion, SVRG Langevin diffusion and control-variate underdamed Langevin diffusion. We analyze these methods under a uniform set of assumtions on the log-osterior distribution, assuming it to be smooth, strongly convex and Hessian Lischitz. This is achieved by a new roof technique combining ideas from finite-sum otimization and the analysis of samling methods. Our shar theoretical bounds allow us to identify regimes of interest where each method erforms better than the others. Our theory is verified with exeriments on real-world and synthetic datasets.
"
588,2018,Using Reward Machines for High-Level Task Specification and Decomposition in Reinforcement Learning,Oral/Poster,"In this aer we roose Reward Machines — a tye of finite state machine that suorts the secification of reward functions while exosing reward function structure to the learner and suorting decomosition. We then resent Q-Learning for Reward Machines (QRM), an algorithm which aroriately decomoses the reward machine and uses off-olicy q-learning to simultaneously learn subolicies for the different comonents. QRM is guaranteed to converge to an otimal olicy in the tabular case, in contrast to Hierarchical Reinforcement Learning methods which might converge to subotimal olicies. We demonstrate this behavior exerimentally in two discrete domains. We also show how function aroximation methods like neural networks can be incororated into QRM, and that doing so can find better olicies more quickly than hierarchical methods in a domain with a continuous state sace.
"
589,2018,Generalization without Systematicity: On the Compositional Skills of Sequence-to-Sequence Recurrent Networks,Oral/Poster,"Humans can understand and roduce new utterances effortlessly, thanks to their comositional skills. Once a erson learns the meaning of a new verb ""dax,"" he or she can immediately understand the meaning of ""dax twice"" or ""sing and dax."" In this aer, we introduce the SCAN domain, consisting of a set of simle comositional navigation commands aired with the corresonding action sequences. We then test the zero-shot generalization caabilities of a variety of recurrent neural networks (RNNs) trained on SCAN with sequence-to-sequence methods. We find that RNNs can make successful zero-shot generalizations when the differences between training and test commands are small, so that they can aly ""mix-and-match"" strategies to solve the task. However, when generalization requires systematic comositional skills (as in the ""dax"" examle above), RNNs fail sectacularly. We conclude with a roof-of-concet exeriment in neural machine translation, suggesting that lack of systematicity might be artially resonsible for neural networks' notorious training data thirst.
"
590,2018,Pathwise Derivatives Beyond the Reparameterization Trick,Oral/Poster,"We observe that gradients comuted via the rearameterization trick are in direct corresondence with solutions of the transort equation in the formalism of otimal transort. We use this ersective to comute (aroximate) athwise gradients for robability distributions not directly amenable to the rearameterization trick: Gamma, Beta, and Dirichlet. We further observe that when the rearameterization trick is alied to the Cholesky-factorized multivariate Normal distribution, the resulting gradients are subotimal in the sense of otimal transort. We derive the otimal gradients and show that they have reduced variance in a Gaussian Process regression task. We demonstrate with a variety of synthetic exeriments and stochastic variational inference tasks that our athwise gradients are cometitive with other methods.
"
591,2018,Message Passing Stein Variational Gradient Descent,Oral/Poster,"Stein variational gradient descent (SVGD) is a recently roosed article-based Bayesian inference method, which has attracted a lot of interest due to its remarkable aroximation ability and article efficiency comared to traditional variational inference and Markov Chain Monte Carlo methods. However, we observed that articles of SVGD tend to collase to modes of the target distribution, and this article degeneracy henomenon becomes more severe with higher dimensions. Our theoretical analysis finds out that there exists a negative correlation between the dimensionality and the reulsive force of SVGD which should be blamed for this henomenon. We roose Message Passing SVGD (MP-SVGD) to solve this roblem. By leveraging the conditional indeendence structure of robabilistic grahical models (PGMs), MP-SVGD converts the original high-dimensional global inference roblem into a set of local ones over the Markov blanket with lower dimensions. Exerimental results show its advantages of reventing vanishing reulsive force in high-dimensional sace over SVGD, and its article efficiency and aroximation flexibility over other inference methods on grahical models.
"
592,2018,State Space Gaussian Processes with Non-Gaussian Likelihood,Oral/Poster,"We rovide a comrehensive overview and tooling for GP modelling with non-Gaussian likelihoods using state sace methods. The state sace formulation allows for solving one-dimensonal GP models in O(n) time and memory comlexity. While existing literature has focused on the connection between GP regression and state sace methods, the comutational rimitives allowing for inference using general likelihoods in combination with the Lalace aroximation (LA), variational Bayes (VB), and assumed density filtering (ADF)  exectation roagation (EP) schemes has been largely overlooked. We resent means of combining the efficient O(n) state sace methodology with existing inference methods. We also furher extend existing methods, and rovide unifying code imlementing all aroaches.
"
593,2018,Constant-Time Predictive Distributions for Gaussian Processes,Oral/Poster,"One of the most comelling features of Gaussian rocess (GP) regression is its ability to rovide well-calibrated osterior distributions. Recent advances in inducing oint methods have sed u GP marginal likelihood and osterior mean comutations, leaving osterior covariance estimation and samling as the remaining comutational bottlenecks. In this aer we address these shortcomings by using the Lanczos algorithm to raidly aroximate the redictive covariance matrix. Our aroach, which we refer to as LOVE (LanczOs Variance Estimates), substantially imroves time and sace comlexity. In our exeriments, LOVE comutes covariances u to 2,000 times faster and draws samles 18,000 times faster than existing methods, all without sacrificing accuracy.
"
594,2018,Gradient descent with identity initialization efficiently learns positive definite linear transformations by deep residual networks,Oral/Poster,"We analyze algorithms for aroximating a function $f(x) = \Phi x$ maing $\Re^d$ to $\Re^d$ using dee linear neural networks, i.e.\ that learn a function $h$ arameterized by matrices $\Theta_1,...,\Theta_L$ and defined by $h(x) = \Theta_L \Theta_{L-1} ... \Theta_1 x$.  We focus on algorithms that learn through gradient descent on the oulation quadratic loss in the case that the distribution over the inuts is isotroic.   We rovide olynomial bounds on the number of iterations for gradient descent to aroximate the least squares matrix $\Phi$, in the case where the initial hyothesis $\Theta_1 = ... = \Theta_L = I$  has excess loss bounded by a small enough constant.  On the other hand, we show that gradient descent fails to converge for $\Phi$ whose distance from the identity is a larger constant, and  we show that some forms of regularization toward the identity in each layer do not hel.   If $\Phi$ is symmetric ositive definite, we show that an algorithm that initializes $\Theta_i = I$ learns an $\esilon$-aroximation of $f$  using a number of udates olynomial in $L$, the condition number of $\Phi$, and $\log(d\esilon)$.  In contrast, we show that if the least squares matrix $\Phi$ is symmetric and has a negative eigenvalue, then all members of a class of algorithms that erform gradient descent with identity initialization, and otionally regularize toward the identity in each layer, fail to converge.   We analyze an algorithm for the case that $\Phi$ satisfies $u^{\to} \Phi u  0$ for all $u$, but may not be symmetric.  This algorithm uses two regularizers: one that maintains the invariant $u^{\to} \Theta_L \Theta_{L-1} ... \Theta_1 u  0$ for all $u$, and another that ``balances'' $\Theta_1, ..., \Theta_L$  so that they have the same singular values."
595,2018,On the Generalization of Equivariance and Convolution in Neural Networks to the Action of Compact Groups,Oral/Poster,"Convolutional neural networks have been extremely successful in the image recognition domain because they ensure equivariance with resect to translations. There have been many recent attemts to generalize this framework to other domains, including grahs and data lying on manifolds. In this aer we give a rigorous, theoretical treatment of convolution and equivariance in neural networks with resect to not just translations, but the action of any comact grou. Our main result is to rove that (given some natural constraints) convolutional structure is not just a sufficient, but also a necessary condition for equivariance to the action of a comact grou. Our exosition makes use of concets from reresentation theory and noncommutative harmonic analysis and derives new generalized convolution formulae.
"
596,2018,Racing Thompson: an Efficient Algorithm for Thompson Sampling with Non-conjugate Priors,Oral/Poster,"Thomson samling has imressive emirical erformance for many multi-armed bandit roblems. But current algorithms for Thomson samling only work for the case of conjugate riors since they require to erform online Bayesian osterior inference, which is a difficult task when the rior is not conjugate. In this aer, we roose a novel algorithm for Thomson samling which only requires to draw samles from a tractable roosal distribution. So our algorithm is efficient even when the rior is non-conjugate. To do this, we reformulate Thomson samling as an otimization rolem via the Gumbel-Max trick. After that we construct a set of random variables and our goal is to identify the one with highest mean which is an instance of best arm identification roblems. Finally, we solve it with techniques in best arm identification. Exeriments show that our algorithm works well in ractice.
"
597,2018,Probably Approximately Metric-Fair Learning,Oral/Poster,"The seminal work of Dwork {\em et al.} [ITCS 2012] introduced a metric-based notion of individual fairness: given a task-secific similarity metric, their notion required that every air of similar individuals should be treated similarly. In the context of machine learning, however, individual fairness does not generalize from a training set to the underlying oulation. We show that this can lead to comutational intractability even for simle fair-learning tasks. With this motivation in mind, we introduce and study a relaxed notion of {\em aroximate metric-fairness}: for a random air of individuals samled from the oulation, with all but a small robability of error, if they are similar then they should be treated similarly.  We formalize the goal of achieving aroximate metric-fairness simultaneously with best-ossible accuracy as Probably Aroximately Correct and Fair (PACF) Learning. We show that aroximate metric-fairness {\em does} generalize, and leverage these generalization guarantees to construct olynomial-time PACF learning algorithms for the classes of linear and logistic redictors.
"
598,2018,Neural Program Synthesis from Diverse Demonstration Videos,Oral/Poster,"Interreting decision making logic in demonstration videos is key to collaborating with and mimicking humans. To emower machines with this ability, we roose a neural rogram synthesizer that is able to exlicitly synthesize underlying rograms from behaviorally diverse and visually comlicated demonstration videos. We introduce a summarizer module as art of our model to imrove the network’s ability to integrate multile demonstrations varying in behavior. We also emloy a multi-task objective to encourage the model to learn meaningful intermediate reresentations for end-to-end training. We show that our model is able to reliably synthesize underlying rograms as well as cature diverse behaviors exhibited in demonstrations. The code is available at htts:shaohua0116.github.iodemo2rogram.
"
